Hjemmebane,Udebane,Køretid,Afstand
Mors Padel,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Match Padel Kløvermarken,3.3669444444444445,301.6249
Match Padel Kløvermarken,Padel Court Esbjerg,3.3669444444444445,301.6249
Padel Court Esbjerg,Match Padel Studio,3.33725,302.0223
Match Padel Studio,Padel Court Esbjerg,3.33725,302.0223
Padel Court Esbjerg,Nyborg Padelklub,1.8095277777777778,167.40529999999998
Nyborg Padelklub,Padel Court Esbjerg,1.8095277777777778,167.40529999999998
Padel Court Esbjerg,Match Padel Nykøbing Falster,3.6278888888888887,297.811
Match Padel Nykøbing Falster,Padel Court Esbjerg,3.6278888888888887,297.811
Padel Court Esbjerg,ØBG Tennis og Padel,1.8781388888888888,122.8188
ØBG Tennis og Padel,Padel Court Esbjerg,1.8781388888888888,122.8188
Padel Court Esbjerg,Odder Padel Center,1.8559444444444442,152.7495
Odder Padel Center,Padel Court Esbjerg,1.8559444444444442,152.7495
Padel Court Esbjerg,Ølstykke Padel,3.368638888888889,284.3869
Ølstykke Padel,Padel Court Esbjerg,3.368638888888889,284.3869
Padel Court Esbjerg,Match Padel Odense,1.6746111111111113,146.7968
Match Padel Odense,Padel Court Esbjerg,1.6746111111111113,146.7968
Padel Court Esbjerg,Padel Club - Ringsted,2.6132500000000003,238.34560000000002
Padel Club - Ringsted,Padel Court Esbjerg,2.6132500000000003,238.34560000000002
Padel Court Esbjerg,Padel Club Roskilde,2.935222222222222,270.7744
Padel Club Roskilde,Padel Court Esbjerg,2.935222222222222,270.7744
Padel Court Esbjerg,Padel East,3.450111111111111,285.2038
Padel East,Padel Court Esbjerg,3.450111111111111,285.2038
Padel Court Esbjerg,Thy Padel,3.136333333333333,200.56320000000002
Thy Padel,Padel Court Esbjerg,3.136333333333333,200.56320000000002
Padel Court Esbjerg,Padel Holstebro,1.7838888888888889,107.0411
Padel Holstebro,Padel Court Esbjerg,1.7838888888888889,107.0411
Padel Court Esbjerg,Padelland,2.0027777777777778,184.25060000000002
Padelland,Padel Court Esbjerg,2.0027777777777778,184.25060000000002
Padel Court Esbjerg,Padel North,3.4939444444444447,320.7075
Padel North,Padel Court Esbjerg,3.4939444444444447,320.7075
Padel Court Esbjerg,PadelBoxen,1.6140555555555556,137.4437
PadelBoxen,Padel Court Esbjerg,1.6140555555555556,137.4437
Padel Court Esbjerg,PadelAction Aabenraa,1.3354166666666667,124.0924
PadelAction Aabenraa,Padel Court Esbjerg,1.3354166666666667,124.0924
Padel Court Esbjerg,Svendborg Padel Klub,2.0220277777777778,181.1644
Svendborg Padel Klub,Padel Court Esbjerg,2.0220277777777778,181.1644
Padel Court Esbjerg,Pakhus77,1.8515277777777779,166.98020000000002
Pakhus77,Padel Court Esbjerg,1.8515277777777779,166.98020000000002
Padel Court Esbjerg,Padel Skjern,0.9553333333333334,57.2264
Padel Skjern,Padel Court Esbjerg,0.9553333333333334,57.2264
Padel Court Esbjerg,8400 Padel,2.46925,217.1865
8400 Padel,Padel Court Esbjerg,2.46925,217.1865
Padel Court Esbjerg,PADELPIT - Karlslunde,2.928916666666667,270.9465
PADELPIT - Karlslunde,Padel Court Esbjerg,2.928916666666667,270.9465
Padel Court Esbjerg,PADELPIT - Roskilde,3.0542777777777776,266.99879999999996
PADELPIT - Roskilde,Padel Court Esbjerg,3.0542777777777776,266.99879999999996
Padel Court Esbjerg,Padelton Hørning,1.6484444444444444,151.18570000000003
Padelton Hørning,Padel Court Esbjerg,1.6484444444444444,151.18570000000003
Padel Court Esbjerg,Rocket Padel Randers,2.0825833333333335,194.1713
Rocket Padel Randers,Padel Court Esbjerg,2.0825833333333335,194.1713
Padel Court Esbjerg,Nordfyns Padel Center,1.5429166666666667,133.3006
Nordfyns Padel Center,Padel Court Esbjerg,1.5429166666666667,133.3006
Padel Court Esbjerg,Match Padel Aarhus,1.9157222222222223,177.6305
Match Padel Aarhus,Padel Court Esbjerg,1.9157222222222223,177.6305
Padel Court Esbjerg,Videbæk Tennis og Padel Klub,1.2955555555555556,76.4082
Videbæk Tennis og Padel Klub,Padel Court Esbjerg,1.2955555555555556,76.4082
Padel Court Esbjerg,Xpadel,3.6656666666666666,334.76059999999995
Xpadel,Padel Court Esbjerg,3.6656666666666666,334.76059999999995
Padel Court Esbjerg,Vejen Idrætscenter,0.6193888888888889,51.6532
Vejen Idrætscenter,Padel Court Esbjerg,0.6193888888888889,51.6532
Padel Court Esbjerg,Racket Club Slagelse,2.335194444444445,208.1918
Racket Club Slagelse,Padel Court Esbjerg,2.335194444444445,208.1918
Padel Court Esbjerg,Randers Tennis & Padel,2.1294999999999997,200.2544
Randers Tennis & Padel,Padel Court Esbjerg,2.1294999999999997,200.2544
Padel Court Esbjerg,Padel Club Hjørring,3.4108055555555556,328.397
Padel Club Hjørring,Padel Court Esbjerg,3.4108055555555556,328.397
Padel Court Esbjerg,Padel Star,1.7775833333333333,162.00070000000002
Padel Star,Padel Court Esbjerg,1.7775833333333333,162.00070000000002
Padel Court Esbjerg,Skibby padel,3.2039166666666667,268.4943
Skibby padel,Padel Court Esbjerg,3.2039166666666667,268.4943
Padel Court Esbjerg,Silkeborg Tennis- og Padelklub (STK),1.9348055555555557,125.1546
Silkeborg Tennis- og Padelklub (STK),Padel Court Esbjerg,1.9348055555555557,125.1546
Padel Court Esbjerg,Skagen/Frederikshavn Padel,1.7736111111111112,155.5866
Skagen/Frederikshavn Padel,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Skagen Padelcenter,4.203027777777778,383.4612
Skagen Padelcenter,Padel Court Esbjerg,4.203027777777778,383.4612
Padel Court Esbjerg,PADEL 99,3.6293333333333337,342.8842
PADEL 99,Padel Court Esbjerg,3.6293333333333337,342.8842
Padel Court Esbjerg,Otterup Padel v. Skeby GF,1.7500833333333334,144.7755
Otterup Padel v. Skeby GF,Padel Court Esbjerg,1.7500833333333334,144.7755
Padel Court Esbjerg,SMASH Padelcenter Horsens,1.3467500000000001,122.4431
SMASH Padelcenter Horsens,Padel Court Esbjerg,1.3467500000000001,122.4431
Padel Court Esbjerg,SMASH Padelcenter Stensballe,1.541583333333333,129.8207
SMASH Padelcenter Stensballe,Padel Court Esbjerg,1.541583333333333,129.8207
Padel Court Esbjerg,Struer Energi Park,2.006861111111111,130.2567
Struer Energi Park,Padel Court Esbjerg,2.006861111111111,130.2567
Padel Court Esbjerg,Tangsø Outdoor Padel,1.9242222222222223,115.2836
Tangsø Outdoor Padel,Padel Court Esbjerg,1.9242222222222223,115.2836
Padel Court Esbjerg,Tennis Club Odense,1.546861111111111,137.5013
Tennis Club Odense,Padel Court Esbjerg,1.546861111111111,137.5013
Padel Court Esbjerg,Agerbæk SF,0.4996388888888889,30.5852
Agerbæk SF,Padel Court Esbjerg,0.4996388888888889,30.5852
Padel Court Esbjerg,Play Padel Dragør,3.3460555555555556,305.7476
Play Padel Dragør,Padel Court Esbjerg,3.3460555555555556,305.7476
Padel Court Esbjerg,Match Padel Aalborg,2.8777777777777778,270.6595
Match Padel Aalborg,Padel Court Esbjerg,2.8777777777777778,270.6595
Padel Court Esbjerg,Padel6100,1.1569722222222223,99.49680000000001
Padel6100,Padel Court Esbjerg,1.1569722222222223,99.49680000000001
Padel Court Esbjerg,PadelPadel Odense - Carlsberg Nordic Arena,1.6004722222222223,144.97129999999999
PadelPadel Odense - Carlsberg Nordic Arena,Padel Court Esbjerg,1.6004722222222223,144.97129999999999
Padel Court Esbjerg,PadelWorld Herning,1.5550555555555554,91.41680000000001
PadelWorld Herning,Padel Court Esbjerg,1.5550555555555554,91.41680000000001
Padel Court Esbjerg,Odense City Padel / Padelklub Odense City,1.7736111111111112,155.5866
Odense City Padel / Padelklub Odense City,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,The Padel Club - Espergærde,3.6571111111111114,332.3428
The Padel Club - Espergærde,Padel Court Esbjerg,3.6571111111111114,332.3428
Padel Court Esbjerg,Ullerslev Tennis Klub,1.781,157.22889999999998
Ullerslev Tennis Klub,Padel Court Esbjerg,1.781,157.22889999999998
Padel Court Esbjerg,Tisvilde Tennis og Padel,3.873833333333333,344.214
Tisvilde Tennis og Padel,Padel Court Esbjerg,3.873833333333333,344.214
Padel Court Esbjerg,WePadel,1.7462777777777778,163.1446
WePadel,Padel Court Esbjerg,1.7462777777777778,163.1446
Padel Court Esbjerg,Aalborg Padel,2.7509444444444444,264.72159999999997
Aalborg Padel,Padel Court Esbjerg,2.7509444444444444,264.72159999999997
Padel Court Esbjerg,Padel Lounge Odense,1.6071111111111114,137.11270000000002
Padel Lounge Odense,Padel Court Esbjerg,1.6071111111111114,137.11270000000002
Padel Court Esbjerg,Båring GF Padel,1.1991944444444445,106.0721
Båring GF Padel,Padel Court Esbjerg,1.1991944444444445,106.0721
Padel Court Esbjerg,Racket Club Kløver,3.3649444444444443,301.5048
Racket Club Kløver,Padel Court Esbjerg,3.3649444444444443,301.5048
Padel Court Esbjerg,Maradona Memorial Vesterbro,3.238472222222222,294.56370000000004
Maradona Memorial Vesterbro,Padel Court Esbjerg,3.238472222222222,294.56370000000004
Padel Court Esbjerg,Bredballe IF,1.1596111111111111,101.007
Bredballe IF,Padel Court Esbjerg,1.1596111111111111,101.007
Padel Court Esbjerg,Padel Yard Reffen,3.4296111111111114,303.8318
Padel Yard Reffen,Padel Court Esbjerg,3.4296111111111114,303.8318
Padel Court Esbjerg,Greve Padel,2.9852222222222218,275.4349
Greve Padel,Padel Court Esbjerg,2.9852222222222218,275.4349
Padel Court Esbjerg,Tuse Padel og Tennis,2.966138888888889,251.0696
Tuse Padel og Tennis,Padel Court Esbjerg,2.966138888888889,251.0696
Padel Court Esbjerg,Dansk Gymnastikforening Flensborg,1.7736111111111112,155.5866
Dansk Gymnastikforening Flensborg,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Dianalund Padel Klub,2.626277777777778,227.95229999999998
Dianalund Padel Klub,Padel Court Esbjerg,2.626277777777778,227.95229999999998
Padel Court Esbjerg,EGIF Tennis & Padel,1.0179722222222223,89.8604
EGIF Tennis & Padel,Padel Court Esbjerg,1.0179722222222223,89.8604
Padel Court Esbjerg,Sport 92 Padel,1.5797222222222222,103.6358
Sport 92 Padel,Padel Court Esbjerg,1.5797222222222222,103.6358
Padel Court Esbjerg,ViPadel Aarhus,1.7736111111111112,155.5866
ViPadel Aarhus,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Fredagspadel Ølstykke,3.368638888888889,284.3869
Fredagspadel Ølstykke,Padel Court Esbjerg,3.368638888888889,284.3869
Padel Court Esbjerg,Padel Herlev,3.225916666666666,296.2853
Padel Herlev,Padel Court Esbjerg,3.225916666666666,296.2853
Padel Court Esbjerg,Gedved IF Padel,1.4246944444444443,129.2262
Gedved IF Padel,Padel Court Esbjerg,1.4246944444444443,129.2262
Padel Court Esbjerg,Hammel GF Padel,2.0329444444444444,179.6645
Hammel GF Padel,Padel Court Esbjerg,2.0329444444444444,179.6645
Padel Court Esbjerg,Hammel Tennis & Padel klub,2.0228333333333333,179.4205
Hammel Tennis & Padel klub,Padel Court Esbjerg,2.0228333333333333,179.4205
Padel Court Esbjerg,Hareskov padel,3.2433055555555557,297.13390000000004
Hareskov padel,Padel Court Esbjerg,3.2433055555555557,297.13390000000004
Padel Court Esbjerg,Aars Tennis & Padel,2.9265,266.2557
Aars Tennis & Padel,Padel Court Esbjerg,2.9265,266.2557
Padel Court Esbjerg,HimmerLand,2.9265,266.2557
HimmerLand,Padel Court Esbjerg,2.9265,266.2557
Padel Court Esbjerg,Ishøj Tennis & Padel Klub,3.0510555555555556,281.39959999999996
Ishøj Tennis & Padel Klub,Padel Court Esbjerg,3.0510555555555556,281.39959999999996
Padel Court Esbjerg,Jyllinge Tennis & Padel klub,3.3216944444444447,281.7044
Jyllinge Tennis & Padel klub,Padel Court Esbjerg,3.3216944444444447,281.7044
Padel Court Esbjerg,Karlslunde Padel,2.9407500000000004,271.6063
Karlslunde Padel,Padel Court Esbjerg,2.9407500000000004,271.6063
Padel Court Esbjerg,LKB Gistrup,2.9342499999999996,277.5197
LKB Gistrup,Padel Court Esbjerg,2.9342499999999996,277.5197
Padel Court Esbjerg,Padel Fusion,2.8506666666666667,274.4262
Padel Fusion,Padel Court Esbjerg,2.8506666666666667,274.4262
Padel Court Esbjerg,Nyborg Padel,1.8065555555555557,167.27
Nyborg Padel,Padel Court Esbjerg,1.8065555555555557,167.27
Padel Court Esbjerg,Nykøbing F. Padelklub,3.6475277777777775,298.593
Nykøbing F. Padelklub,Padel Court Esbjerg,3.6475277777777775,298.593
Padel Court Esbjerg,Østhimmerlands Padel,2.9649722222222223,244.41979999999998
Østhimmerlands Padel,Padel Court Esbjerg,2.9649722222222223,244.41979999999998
Padel Court Esbjerg,Padel Forening Thy,3.136333333333333,200.56320000000002
Padel Forening Thy,Padel Court Esbjerg,3.136333333333333,200.56320000000002
Padel Court Esbjerg,Padel Danmark - Herlev,3.3668055555555556,307.2065
Padel Danmark - Herlev,Padel Court Esbjerg,3.3668055555555556,307.2065
Padel Court Esbjerg,Padel Nakskov,4.165472222222222,339.89979999999997
Padel Nakskov,Padel Court Esbjerg,4.165472222222222,339.89979999999997
Padel Court Esbjerg,Padelhuset - Helsinge,3.767055555555556,338.22929999999997
Padelhuset - Helsinge,Padel Court Esbjerg,3.767055555555556,338.22929999999997
Padel Court Esbjerg,Padel Club Sjælland,2.935222222222222,270.7744
Padel Club Sjælland,Padel Court Esbjerg,2.935222222222222,270.7744
Padel Court Esbjerg,ProPadel Denmark,1.7736111111111112,155.5866
ProPadel Denmark,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Roskilde Padelklub,3.0629166666666667,265.4862
Roskilde Padelklub,Padel Court Esbjerg,3.0629166666666667,265.4862
Padel Court Esbjerg,Silkeborg Tennis- og Padelklub,1.9348055555555557,125.1546
Silkeborg Tennis- og Padelklub,Padel Court Esbjerg,1.9348055555555557,125.1546
Padel Court Esbjerg,Skansen Padel,2.9343333333333335,280.8343
Skansen Padel,Padel Court Esbjerg,2.9343333333333335,280.8343
Padel Court Esbjerg,Staby Efterskole Padel,1.6555,100.6929
Staby Efterskole Padel,Padel Court Esbjerg,1.6555,100.6929
Padel Court Esbjerg,Padel4Alle,2.843555555555555,262.7222
Padel4Alle,Padel Court Esbjerg,2.843555555555555,262.7222
Padel Court Esbjerg,Uni10,1.7736111111111112,155.5866
Uni10,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Tarup-Paarup Idrætsforening,1.4971388888888888,132.7441
Tarup-Paarup Idrætsforening,Padel Court Esbjerg,1.4971388888888888,132.7441
Padel Court Esbjerg,Vallensbæk Tennis og Padel klub,1.7736111111111112,155.5866
Vallensbæk Tennis og Padel klub,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Vordingborg Padelklub,3.29225,265.6745
Vordingborg Padelklub,Padel Court Esbjerg,3.29225,265.6745
Padel Court Esbjerg,ViPadel - Slagelse,1.7736111111111112,155.5866
ViPadel - Slagelse,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,X-padel,3.6656666666666666,334.76059999999995
X-padel,Padel Court Esbjerg,3.6656666666666666,334.76059999999995
Padel Court Esbjerg,HYPE Padel Club,1.7736111111111112,155.5866
HYPE Padel Club,Padel Court Esbjerg,1.7736111111111112,155.5866
Padel Court Esbjerg,Rødvig G & I Padel,3.3449722222222222,287.77979999999997
Rødvig G & I Padel,Padel Court Esbjerg,3.3449722222222222,287.77979999999997
Padel Court Esbjerg,Odder Padel Klub,1.8559444444444442,152.7495
Odder Padel Klub,Padel Court Esbjerg,1.8559444444444442,152.7495
Padel Court Esbjerg,Vivild Gymnastik- og Idrætsefterskole,2.3823333333333334,215.3663
Vivild Gymnastik- og Idrætsefterskole,Padel Court Esbjerg,2.3823333333333334,215.3663
Padel Court Esbjerg,Match Padel Silkeborg syd,1.8129166666666667,112.7134
Match Padel Silkeborg syd,Padel Court Esbjerg,1.8129166666666667,112.7134
Padel Court Esbjerg,Aarup Padel,1.370111111111111,119.30189999999999
Aarup Padel,Padel Court Esbjerg,1.370111111111111,119.30189999999999
Padel Court Esbjerg,Gundsølille SG&IF,3.2150000000000003,275.5244
Gundsølille SG&IF,Padel Court Esbjerg,3.2150000000000003,275.5244
Faaborg Padelklub,Faaborg Padelklub,0.0,0.0
Faaborg Padelklub,Faaborg Padelklub,0.0,0.0
Faaborg Padelklub,Odense Eventyr Padel Center,0.7135833333333335,38.6605
Odense Eventyr Padel Center,Faaborg Padelklub,0.7135833333333335,38.6605
Faaborg Padelklub,Flow Padel Galten,2.053722222222222,167.461
Flow Padel Galten,Faaborg Padelklub,2.053722222222222,167.461
Faaborg Padelklub,Tåsinge Tennis og Padel Klub,0.6000277777777777,28.115099999999998
Tåsinge Tennis og Padel Klub,Faaborg Padelklub,0.6000277777777777,28.115099999999998
Faaborg Padelklub,Fredericia Padel Federacion,1.1912222222222222,86.17739999999999
Fredericia Padel Federacion,Faaborg Padelklub,1.1912222222222222,86.17739999999999
Faaborg Padelklub,Frejlev Tennis & Padel klub,3.2155833333333335,282.47459999999995
Frejlev Tennis & Padel klub,Faaborg Padelklub,3.2155833333333335,282.47459999999995
Faaborg Padelklub,Padelhuset Gilleleje,2.9981944444444446,243.347
Padelhuset Gilleleje,Faaborg Padelklub,2.9981944444444446,243.347
Faaborg Padelklub,Padel Zone Holstebro,2.513861111111111,215.89239999999998
Padel Zone Holstebro,Faaborg Padelklub,2.513861111111111,215.89239999999998
Faaborg Padelklub,Rocket Padel Viborg - Fabrikvej,2.7401388888888887,198.3078
Rocket Padel Viborg - Fabrikvej,Faaborg Padelklub,2.7401388888888887,198.3078
Faaborg Padelklub,PadelPadel CPH - CUPRA ARENA,2.1096666666666666,179.0966
PadelPadel CPH - CUPRA ARENA,Faaborg Padelklub,2.1096666666666666,179.0966
Faaborg Padelklub,Glamsbjerg Padel,0.59075,29.1528
Glamsbjerg Padel,Faaborg Padelklub,0.59075,29.1528
Faaborg Padelklub,GreenTEC Padel,2.324777777777778,187.639
GreenTEC Padel,Faaborg Padelklub,2.324777777777778,187.639
Faaborg Padelklub,Padel8500,2.9920555555555555,241.1178
Padel8500,Faaborg Padelklub,2.9920555555555555,241.1178
Faaborg Padelklub,Hedehusene Tennis og Padel Klub,2.1637777777777782,176.9521
Hedehusene Tennis og Padel Klub,Faaborg Padelklub,2.1637777777777782,176.9521
Faaborg Padelklub,Himmelev Padel Klub,2.1298055555555555,162.19639999999998
Himmelev Padel Klub,Faaborg Padelklub,2.1298055555555555,162.19639999999998
Faaborg Padelklub,Holbæk Padel Klub,1.9392222222222222,142.73129999999998
Holbæk Padel Klub,Faaborg Padelklub,1.9392222222222222,142.73129999999998
Faaborg Padelklub,Holstebro Tennis & Padel Klub,2.548527777777778,219.7824
Holstebro Tennis & Padel Klub,Faaborg Padelklub,2.548527777777778,219.7824
Faaborg Padelklub,Racket Club Roskilde - Yellowbeard Arena,2.0523333333333333,157.17839999999998
Racket Club Roskilde - Yellowbeard Arena,Faaborg Padelklub,2.0523333333333333,157.17839999999998
Faaborg Padelklub,Padelcity - Svendborg,0.6036111111111111,27.2804
Padelcity - Svendborg,Faaborg Padelklub,0.6036111111111111,27.2804
Faaborg Padelklub,Hovedstadens Padel Klub,2.1096666666666666,179.0966
Hovedstadens Padel Klub,Faaborg Padelklub,2.1096666666666666,179.0966
Faaborg Padelklub,Simons Padel Club,2.6056388888888886,219.2179
Simons Padel Club,Faaborg Padelklub,2.6056388888888886,219.2179
Faaborg Padelklub,Hillerød Tennis & Padel Klub,2.6293055555555553,217.8398
Hillerød Tennis & Padel Klub,Faaborg Padelklub,2.6293055555555553,217.8398
Faaborg Padelklub,Match Padel Hobro,2.6823055555555557,232.2754
Match Padel Hobro,Faaborg Padelklub,2.6823055555555557,232.2754
Faaborg Padelklub,Jystrup IF Tennis og Padel,1.7552777777777777,139.2968
Jystrup IF Tennis og Padel,Faaborg Padelklub,1.7552777777777777,139.2968
Faaborg Padelklub,KIF Padel Club,1.4396666666666669,109.505
KIF Padel Club,Faaborg Padelklub,1.4396666666666669,109.505
Faaborg Padelklub,Køge Padel Klub,1.9021111111111113,154.5826
Køge Padel Klub,Faaborg Padelklub,1.9021111111111113,154.5826
